baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000028591.11	8.23670138356288	-2.83202629567516	0.881539121555353	-3.21259286902486	0.00131542612878711	0.00444528499819661
ENSMUSG00000027822.16	572.364876261892	0.502320264953687	0.156370849605483	3.21236513212674	0.0013164694290411	0.00444808398231218
ENSMUSG00000117147.1	3.13105759838707	-5.07137982755868	1.57987107361632	-3.20999600046497	0.00132736819196872	0.00448417622911529
ENSMUSG00000108601.1	15.1409631114977	-1.7545772760005	0.546710456503318	-3.2093354994937	0.00133042151433328	0.00449375718876289
ENSMUSG00000013367.5	152.79424674004	0.66809361089138	0.208180835052264	3.20919843905734	0.00133105592003852	0.00449516599281582
ENSMUSG00000021704.8	480.948960973629	0.398550976089289	0.124199038570059	3.20896989765724	0.00133211438048543	0.00449800619659503
ENSMUSG00000073608.4	4.44722999330232	-4.58838707378095	1.42990669857939	-3.20887165459084	0.00133256961938431	0.00449880897290101
ENSMUSG00000062116.10	214.222591781015	-0.570589527141161	0.177870960877036	-3.20788466159811	0.00133715112078777	0.00451353964319437
ENSMUSG00000057388.9	331.67423455004	-0.467936956946287	0.145883472726962	-3.20760774472435	0.0013384391434102	0.00451715021723607
ENSMUSG00000030979.13	226.285922779239	0.51847714532907	0.161668199420799	3.20704471990529	0.00134106146938485	0.00452526207083614
ENSMUSG00000053436.15	1378.20575942508	-0.278101144591285	0.0867405620884309	-3.20612569132033	0.0013453520920246	0.00453899984073216
ENSMUSG00000048271.14	1481.47800701762	-0.2853082098099	0.0890098096964881	-3.20535692394764	0.00134895092143046	0.00455039951235959
ENSMUSG00000021947.11	107.995521532511	0.684246862116515	0.213489432121386	3.20506198043313	0.00135033399566338	0.0045543223056085
ENSMUSG00000022757.19	2023.97889076402	0.289744878462796	0.0904134082559621	3.20466714010518	0.00135218756237074	0.00455908716016932
ENSMUSG00000027297.14	6.02660561768688	-4.12695492719608	1.28779490425962	-3.2046678500943	0.00135218422724153	0.00455908716016932
ENSMUSG00000028811.12	1925.15558852012	-0.301735380274541	0.0941666462960134	-3.2042702182048	0.00135405326641821	0.00456463360753923
ENSMUSG00000094597.2	3.05025306530575	-5.0739115539442	1.58351110880079	-3.20421595134039	0.0013543085285189	0.00456475018941071
ENSMUSG00000026176.13	912.976198140208	0.422931309047474	0.132002046807929	3.20397538731248	0.00135544063543367	0.00456782169174739
ENSMUSG00000029455.14	2394.8783106635	0.3813210639567	0.119023360962171	3.20374975865364	0.00135650324901819	0.00457065803973632
ENSMUSG00000033809.15	290.189692138844	-0.563324811704947	0.175900913004416	-3.20251215348043	0.00136234551514363	0.00458959559947004
ENSMUSG00000034613.12	133.657727406823	0.60783351653337	0.189835764285258	3.20189148141761	0.0013652842037198	0.00459874674384369
ENSMUSG00000032383.7	1301.09637963273	0.37670993138499	0.117657470240641	3.20175107126235	0.00136594981245354	0.00460023964028028
ENSMUSG00000017670.16	2001.59108671571	0.289857886479793	0.0905454592773927	3.20124155085228	0.00136836768815035	0.00460763236682241
ENSMUSG00000034107.10	12.5621241392387	-2.10795964418316	0.658503717788383	-3.20113552473606	0.00136887131990054	0.00460857800327844
ENSMUSG00000048485.12	8.55137760271847	-2.45082202264081	0.765637678434589	-3.2010206546414	0.00136941715414141	0.00460966539193084
ENSMUSG00000063661.6	2.92709953863703	-4.99357597078297	1.56034772446126	-3.20029689055823	0.00137286092154344	0.00462050572113993
ENSMUSG00000030282.14	695.795524542357	-0.361022246505938	0.112822153392666	-3.19992338073388	0.00137464125479833	0.00462574497405295
ENSMUSG00000095588.1	4.93339733837828	-4.76553841922058	1.48964471626573	-3.19911074579376	0.00137852203479316	0.00463804949409508
ENSMUSG00000091387.2	312.299529023135	0.427861183004059	0.133764515664828	3.19861497556008	0.00138089457102279	0.00464527633787713
ENSMUSG00000035095.11	68.5701067201201	-0.944915041698036	0.295489313166671	-3.19779768537705	0.00138481398148836	0.00465770361090842
ENSMUSG00000010914.10	422.85535392016	-0.442261154904225	0.138337649554393	-3.1969688391325	0.00138879928596674	0.00467034843606277
ENSMUSG00000079144.7	118.979803304431	-0.635568654326043	0.198836812557711	-3.19643352833155	0.00139137881553125	0.00467826248362548
ENSMUSG00000022120.4	239.874693125985	-0.509167370630147	0.159297105379424	-3.19633787078165	0.00139184023049897	0.00467905333461259
ENSMUSG00000060657.8	1428.99585786213	-0.311726329645286	0.0975524592951085	-3.19547381888421	0.00139601448042172	0.00469232361513217
ENSMUSG00000106957.1	2.987626613652	5.03800568292289	1.57687163541568	3.19493709555809	0.00139861320958279	0.00470029475876848
ENSMUSG00000110277.2	132.356614450938	-0.690817718640064	0.216239625273299	-3.19468606998814	0.00139983016594077	0.00470362036752515
ENSMUSG00000063558.4	418.973458305336	0.42371702969589	0.132650696273421	3.19423147860846	0.00140203648213672	0.00471026874013287
ENSMUSG00000037896.17	1462.25580677525	-0.315716859551436	0.0988489113598838	-3.19393360238426	0.00140348393459922	0.00471436589593779
ENSMUSG00000033530.8	313.727066838138	0.466507226272572	0.146076422709786	3.19358331494326	0.00140518782860908	0.00471932298015569
ENSMUSG00000024346.6	1212.81090196332	-0.319709508510569	0.100119065007393	-3.19329299057039	0.00140660149115507	0.00472330387086731
ENSMUSG00000033732.10	3711.09630391326	-0.248821686141571	0.0779334344219338	-3.1927463223864	0.0014092669161196	0.00473148614834181
ENSMUSG00000062743.9	77.2372989161761	0.953929751240569	0.298789414323652	3.19264908832166	0.00140974149399305	0.00473231139293189
ENSMUSG00000066278.6	197.654432889553	-0.561640273070449	0.176028678893148	-3.19061800953112	0.00141968848631099	0.00476492882351823
ENSMUSG00000029202.12	2196.91196525232	-0.323128216409659	0.101284259561434	-3.19031029904172	0.00142120109730866	0.00476923178095874
ENSMUSG00000036908.17	206.48788509943	0.576368804620242	0.180683290119355	3.18993972403042	0.0014230247031803	0.00477457680215484
ENSMUSG00000018001.18	2611.46486784915	-0.273312784753095	0.0856863839208667	-3.18968746546133	0.00142426730561295	0.00477797100496334
ENSMUSG00000070934.6	1618.08494915003	0.298661354238535	0.09367416168602	3.18830026191851	0.00143111843567489	0.00480017591080511
ENSMUSG00000044921.5	76.8212137330929	-0.793921823513458	0.249070116089812	-3.18754347561784	0.00143486885202775	0.00481197506553079
ENSMUSG00000036104.12	1238.69635401921	0.298399706202476	0.0936377362726615	3.18674626363855	0.00143882940357353	0.00482447498993653
ENSMUSG00000028465.16	9468.38753126744	0.398205957933061	0.124968211648115	3.18645800145021	0.00144026396983348	0.00482850246612733
ENSMUSG00000015023.7	680.034043901601	-0.334748227825208	0.105061351252307	-3.18621666136107	0.00144146603731052	0.00483174930834031
ENSMUSG00000024260.14	988.690638731809	-0.340793195082719	0.10696897229103	-3.18590697642233	0.00144300987169364	0.00483614050485791
ENSMUSG00000039662.16	1545.94830703806	0.341983758697235	0.107346164108641	3.18580325190872	0.00144352729742637	0.00483709090349334
ENSMUSG00000023159.8	2.96213483036196	-5.02282367938326	1.57687316695837	-3.18530607573962	0.00144600981677704	0.00484462472627683
ENSMUSG00000016024.9	56.0616091132643	-1.02230473598908	0.321069483509271	-3.18406073606044	0.00145224537837288	0.0048647280407519
ENSMUSG00000079020.9	628.640704505129	-0.389206526481677	0.12228507454671	-3.18278030188393	0.00145868249474049	0.00488549990344997
ENSMUSG00000097254.2	8.08375667577491	-2.58765403299886	0.813103704306447	-3.18244034468648	0.00146039597094675	0.00489044692553563
ENSMUSG00000024212.9	1047.98242779929	-0.454543138051319	0.142918564417764	-3.18043453559084	0.00147054360805341	0.00492363135846305
ENSMUSG00000031099.16	149.962416259218	0.641894941995787	0.201914398482711	3.17904491615911	0.00147761192373366	0.0049464966244426
ENSMUSG00000026976.15	76.5569807160583	-0.774677041511848	0.243696271322336	-3.17886292354136	0.00147853994630133	0.00494880239308139
ENSMUSG00000117628.1	38.2707231654627	1.05275803395808	0.33124332497177	3.17820150503502	0.00148191719733643	0.00495930387104092
ENSMUSG00000018449.12	173.142289788025	0.608366012164031	0.191432860550199	3.17796020189805	0.00148315107734961	0.00496263022241615
ENSMUSG00000030051.10	172.511486368312	-0.550013418861346	0.173090012311775	-3.17761499647157	0.00148491789741687	0.00496773842925245
ENSMUSG00000026147.16	20.778418365534	1.62709129942794	0.512158503946914	3.17692918674371	0.00148843374306201	0.00497869533881594
ENSMUSG00000037351.9	2538.6301184696	0.298914801885317	0.0940964119746395	3.17668650283795	0.00148967971316479	0.00498205737539427
ENSMUSG00000031683.16	342.85533237972	-0.42621896473181	0.134176359817396	-3.17655781772485	0.00149034078875763	0.00498346253078752
ENSMUSG00000016319.3	2783.45143225713	-0.264564080398698	0.0833082354725968	-3.17572541175384	0.00149462352193674	0.00499697552145812
ENSMUSG00000048799.8	821.738690370443	0.320105793205563	0.100806553468019	3.17544626011954	0.00149606229556321	0.00500097746989738
ENSMUSG00000037503.12	3077.90942148371	0.288298746742375	0.0907933258937358	3.17532972720703	0.00149666329453293	0.00500217809782091
ENSMUSG00000047384.3	7.73213600311253	-2.74362736844043	0.864218298811256	-3.17469251948765	0.00149995352191931	0.00501236487898236
ENSMUSG00000025409.14	849.062794106078	0.488267384671987	0.153804218591386	3.17460333106451	0.00150041457835255	0.00501309571203723
ENSMUSG00000024498.16	1903.99153431937	-0.385250422598527	0.121360172050625	-3.17443866541176	0.00150126615475551	0.00501513088034848
ENSMUSG00000035112.17	193.512373384478	0.53576406803571	0.168786680100905	3.17420822374974	0.00150245864258665	0.00501830405650007
ENSMUSG00000081865.1	47.5559165673269	-0.924256405253771	0.2911827320541	-3.17414566012812	0.00150278254694545	0.00501857555433753
ENSMUSG00000032905.5	837.418398370602	0.353437731938408	0.111364728274176	3.17369545470677	0.00150511524798842	0.00502555430260539
ENSMUSG00000049488.14	162.333529538989	0.533799573901557	0.1682012654527	3.17357644405872	0.00150573244873529	0.00502680369627008
ENSMUSG00000020546.14	536.462598464219	0.381469021994123	0.120217503788713	3.17315706924483	0.00150790922606006	0.00503325840584999
ENSMUSG00000019878.8	475.844844048689	-0.463921481347908	0.146268561451772	-3.17171015249832	0.00151544176468743	0.00505758517304928
ENSMUSG00000056076.13	5140.51450955446	-0.255597957845336	0.0805958801733923	-3.17135264600929	0.00151730824878695	0.00506299743928989
ENSMUSG00000052488.7	1204.28881433015	-0.47299789529235	0.149166689999648	-3.17093511489371	0.00151949079247883	0.00506946242619752
ENSMUSG00000101581.6	93.3001291441457	0.698586360672257	0.22036089149654	3.17019211497984	0.00152338179937448	0.00508162433801986
ENSMUSG00000024135.10	488.948959805403	-0.427939969704381	0.13500677088845	-3.16976672272215	0.00152561366013688	0.00508824871975675
ENSMUSG00000068663.14	568.45348012357	0.359510954016795	0.113425917629938	3.16956619376648	0.00152666679846248	0.00509094030730233
ENSMUSG00000036026.15	1492.51640025428	-0.35420115608149	0.111771074000071	-3.16898767637561	0.001529708810759	0.00510026220995325
ENSMUSG00000026942.13	272.887205898447	-0.47363107322194	0.149461046761654	-3.1689265095088	0.0015300307700301	0.00510051353393596
ENSMUSG00000011960.12	1000.08631670554	-0.38379357407223	0.121152981130621	-3.16784259446693	0.00153574645165429	0.00511874240291153
ENSMUSG00000038319.14	84.645325304171	0.797130953846825	0.251678482524496	3.16725905945987	0.001538831675147	0.00512819932341158
ENSMUSG00000021037.7	1548.38547236445	-0.316071441807046	0.0998055551574854	-3.1668722378059	0.0015408799953348	0.00513419824476487
ENSMUSG00000030276.19	74.8215430077385	0.834631814323031	0.26359913292867	3.16629195646438	0.00154395744352092	0.00514362372672414
ENSMUSG00000068758.8	246.669619465977	0.626663123296289	0.197931182581205	3.16606567557483	0.00154515902864363	0.00514679782729365
ENSMUSG00000026826.13	460.254947069426	-0.413824894265251	0.130726126589009	-3.16558675043038	0.00154770503306999	0.0051544483350592
ENSMUSG00000058351.11	77.9269524327456	0.750346770175987	0.237092307056802	3.16478750192524	0.00155196250709757	0.00516779530896865
ENSMUSG00000087501.1	12.7254571407327	-1.91130616078054	0.604027823635198	-3.16426840948782	0.0015547334069708	0.0051761887209385
ENSMUSG00000019998.6	1307.9503284524	0.311944234247252	0.0986082376420644	3.16347033175434	0.00155900240946648	0.00518956627612071
ENSMUSG00000016018.4	1559.19735872891	-0.32710520307719	0.103408867724945	-3.16322197770551	0.00156033308211812	0.0051931600649418
ENSMUSG00000032469.12	325.456793700939	-0.418087366749789	0.132175808732552	-3.16311563181549	0.00156090319956229	0.00519422179584071
ENSMUSG00000034209.4	10.627797180517	-2.12348769219037	0.671406120231633	-3.16274699947295	0.00156288091276729	0.00519996649197224
ENSMUSG00000036438.14	5701.88816257533	0.241215749410742	0.0762959450447505	3.1615802028438	0.00156915599874538	0.00522000511966038
ENSMUSG00000063410.8	1413.63899597258	-0.303499111668128	0.0960083137261435	-3.16117531794003	0.00157133890443698	0.0052264263126353
ENSMUSG00000032314.14	1174.78127608528	0.298444050801112	0.0944274216543819	3.16056549646627	0.00157463198730989	0.00523472385503246
ENSMUSG00000032470.17	876.559397628705	0.351969626777366	0.111364258459243	3.16052593217042	0.00157484585689471	0.00523472385503246
ENSMUSG00000038564.11	629.568212991209	0.35485848306747	0.112275589307622	3.16060227566651	0.00157443319688056	0.00523472385503246
ENSMUSG00000086968.8	122.755041381557	0.616950368090397	0.195200055828597	3.16060548994993	0.00157441582487695	0.00523472385503246
ENSMUSG00000025927.13	23.5066765621547	1.40851132234278	0.445666304702729	3.16046177931781	0.00157519269973919	0.00523478489684404
ENSMUSG00000045624.15	757.274921471224	-0.524431537764731	0.165936823931171	-3.16042892313198	0.00157537036416989	0.00523478489684404
ENSMUSG00000019920.18	3173.66345369164	0.423255251578052	0.133942346907418	3.15998085258735	0.00157779507419901	0.00524199985702
ENSMUSG00000039676.4	3.08536276881263	-5.06869477392188	1.60452294564944	-3.15900423092441	0.00158309192140627	0.00525875323499096
ENSMUSG00000034687.8	110.944167892299	0.747216090715326	0.236571765103909	3.15851762946912	0.00158573718005924	0.00526669453589039
ENSMUSG00000039367.11	2670.47242591944	-0.327549969627563	0.103721326864433	-3.15798090450269	0.00158865963891369	0.00527555380172255
ENSMUSG00000020340.16	48.823811445758	0.930339821219167	0.294641334308113	3.15753328840919	0.00159110069242499	0.00528196402227748
ENSMUSG00000037148.8	563.857289506179	-0.406354254426454	0.12869237637627	-3.15756275444286	0.00159093989467371	0.00528196402227748
ENSMUSG00000086788.2	2.89206424691209	-4.96325958094949	1.57218126716264	-3.15692578496806	0.00159441920761574	0.00529213114722907
ENSMUSG00000052676.16	94.7087515037873	0.750034925343755	0.23759983965837	3.15671477902588	0.0015955733272278	0.00529511218894706
ENSMUSG00000001150.7	1421.16316978791	-0.288712947071708	0.0914829061524373	-3.1559223380008	0.00159991453912068	0.00530866734708232
ENSMUSG00000007610.15	368.535908699591	-0.458015996376776	0.145157300139626	-3.15530804125051	0.00160328730550697	0.00531900527897542
ENSMUSG00000042292.18	982.024958616216	0.566542009353629	0.179557361340051	3.15521460732926	0.00160380087295949	0.00531985584624232
ENSMUSG00000099083.7	1472.96757047503	0.311069849044176	0.0986285532565116	3.15395327999134	0.00161074870170603	0.00534204535750989
ENSMUSG00000048347.5	39.7981479110653	1.04798244696904	0.332280807898171	3.15390603988841	0.00161100945401465	0.00534205363198029
ENSMUSG00000028475.9	7.28674954738417	-2.95398148076927	0.936684297018367	-3.1536575238555	0.0016123818337537	0.00534574743247241
ENSMUSG00000022940.17	256.330802828517	0.530199975190446	0.168144855149475	3.15323341126981	0.00161472639552899	0.00535266273902518
ENSMUSG00000042298.18	623.670019234973	0.353770906132934	0.112201504993532	3.15299608640122	0.00161603973395815	0.0053561579709861
ENSMUSG00000101549.1	28.5135041770582	-1.1942133364998	0.378773804432304	-3.15284035623755	0.00161690206744341	0.00535815752404149
ENSMUSG00000106379.1	5.42968244581879	-3.93426922635232	1.24807403141331	-3.15227232305857	0.00162005106088968	0.00536773285191465
ENSMUSG00000118559.2	114.681068271429	0.654605603283955	0.207672380343281	3.15210719019013	0.00162096756286153	0.00536990935903119
ENSMUSG00000044857.8	805.273846734042	0.480276979656274	0.152386000222538	3.15171327388933	0.00162315576026599	0.00537629734204995
